CustomerID,Age,Gender,Income,Recency,Frequency,AvgBasketSize,Monetary,PreferredCategory,OnlineVisits,DiscountResponse,TenureMonths
106163,66,Male,95546.0,16,9,195.4,1491.51,Fashion,31,Low,16
106164,48,Male,35823.0,73,11,193.22,2236.13,Beauty,48,Medium,95
106165,52,Female,49245.0,202,9,249.73,2469.39,Fashion,33,Medium,106
106166,23,Male,49683.0,93,8,233.48,2146.98,Beauty,30,Low,60
106167,22,Female,65312.0,137,12,265.7,3293.55,Sports,40,Low,67
106168,39,Male,69467.0,33,13,101.88,1235.41,Groceries,38,Medium,17
106169,66,Male,58218.0,88,6,135.69,928.67,Electronics,53,Low,64
106170,40,Female,26363.0,203,7,37.34,271.48,Groceries,30,Medium,33
106171,42,Male,35380.0,39,11,135.18,1402.6,Fashion,36,Medium,115
106172,51,Male,42329.0,114,12,81.53,908.91,Sports,31,Medium,71
106173,43,Female,71198.0,333,6,245.49,1367.25,Electronics,39,Medium,104
106174,64,Female,32098.0,247,20,203.75,3351.84,Beauty,32,Medium,22
106175,22,Female,41726.0,343,10,238.87,2007.78,Fashion,36,Medium,7
106176,43,Male,37327.0,208,13,185.9,2020.08,Beauty,33,High,97
106177,37,Male,66826.0,312,16,187.42,2773.44,Fashion,30,Low,5
106178,23,Female,82635.0,297,13,85.86,1104.56,Home,30,Low,13
106179,23,Female,63083.0,360,10,207.55,1782.92,Groceries,37,Medium,94
106180,67,Male,99870.0,211,13,60.31,886.88,Groceries,33,Low,10
106181,35,Male,63079.0,355,14,97.24,1124.82,Groceries,34,Medium,14
106182,21,Female,58117.0,59,11,70.39,912.21,Home,38,Low,71
106183,34,Female,44317.0,156,16,285.86,3795.19,Sports,34,Low,31
106184,31,Female,64060.0,122,7,271.46,2200.2,Sports,40,High,4
106185,31,Female,43464.0,120,12,264.95,2875.08,Sports,39,Low,110
106186,30,Male,40420.0,297,17,288.85,5866.51,Beauty,29,Low,48
106187,24,Male,39849.0,322,7,191.53,1352.15,Electronics,34,Low,63
106188,61,Male,55515.0,62,6,270.52,1310.38,Home,29,Medium,106
106189,32,Male,49998.0,158,15,101.72,1393.16,Home,35,Low,4
106190,36,Female,113095.0,40,9,127.73,1351.97,Sports,34,Low,78
106191,60,Male,64188.0,242,7,150.75,970.69,Sports,37,Low,79
106192,64,Female,63858.0,40,10,45.03,425.01,Sports,34,High,57
106193,61,Male,48961.0,358,7,250.91,1436.11,Home,47,Medium,35
106194,52,Male,121309.0,190,8,53.37,384.82,Sports,24,Low,98
106195,34,Male,41521.0,234,13,243.9,2865.45,Groceries,44,Medium,14
106196,52,Female,50526.0,15,13,278.23,3929.46,Sports,44,High,77
106197,36,Male,79984.0,124,6,178.99,1076.42,Groceries,37,High,24
106198,37,Female,64047.0,228,15,66.45,861.59,Fashion,36,Low,23
106199,53,Female,34539.0,280,19,142.28,3022.96,Fashion,33,Low,53
106200,52,Male,60546.0,48,16,58.88,984.1,Home,42,High,115
106201,49,Female,73594.0,189,12,53.33,580.69,Electronics,49,High,80
106202,65,Male,70240.0,304,7,231.7,1442.7,Beauty,37,Low,99
106203,61,Female,73224.0,47,10,130.05,1521.54,Fashion,32,Low,27
106204,57,Male,103714.0,184,11,20.04,232.53,Home,41,High,98
106205,41,Female,65431.0,105,7,33.57,263.89,Home,26,Low,85
106206,34,Female,75913.0,247,13,248.97,2881.25,Groceries,32,Medium,8
106207,24,Male,15000.0,264,9,193.52,1803.5,Groceries,40,High,33
106208,60,Male,97311.0,206,12,256.46,2527.86,Sports,29,Low,92
106209,67,Male,61300.0,18,7,96.63,702.04,Beauty,27,Low,91
106210,18,Male,42640.0,364,9,108.01,856.83,Fashion,38,Medium,17
106211,52,Female,56095.0,251,7,192.72,1440.29,Groceries,37,Medium,58
106212,49,Female,73250.0,238,15,206.24,3628.13,Electronics,26,Low,108
106213,53,Female,80695.0,340,11,27.42,296.64,Beauty,37,Medium,62
106214,30,Female,58095.0,321,16,274.02,4043.04,Home,32,High,78
106215,23,Male,72029.0,302,10,243.77,2070.36,Beauty,38,Low,30
106216,31,Female,54736.0,66,16,56.92,972.86,Sports,35,Medium,46
106217,54,Male,69833.0,336,7,22.89,165.63,Groceries,49,Medium,17
106218,65,Female,64125.0,150,14,235.37,3353.93,Groceries,23,High,102
106219,32,Male,66017.0,193,12,272.81,3844.61,Groceries,37,Medium,67
106220,64,Male,53781.0,147,13,110.19,1706.45,Beauty,32,Medium,57
106221,21,Male,68073.0,183,13,109.82,1551.57,Fashion,22,High,6
106222,57,Male,43469.0,106,12,164.09,1729.63,Beauty,32,Medium,56
106223,33,Male,63892.0,236,11,208.88,2708.29,Groceries,38,Medium,89
106224,45,Female,47311.0,126,16,201.35,3021.77,Beauty,30,High,70
106225,33,Male,40127.0,179,11,230.74,2110.87,Home,43,High,100
106226,21,Female,45889.0,13,12,51.92,558.51,Groceries,42,Low,103
106227,62,Female,55839.0,231,11,165.55,2061.7,Beauty,36,Low,100
106228,43,Male,49431.0,28,13,161.77,1853.82,Electronics,31,Low,50
106229,45,Female,67926.0,323,11,285.96,3013.53,Groceries,30,Low,67
106230,49,Female,61594.0,261,14,277.11,3528.06,Sports,33,Medium,35
106231,62,Female,80291.0,100,11,230.09,2073.2,Sports,39,Medium,111
106232,19,Male,58311.0,188,13,265.54,3537.24,Electronics,28,Medium,19
106233,48,Male,63614.0,337,14,228.77,3367.73,Sports,33,Medium,75
106234,20,Male,97318.0,300,12,221.74,2970.76,Fashion,32,Low,15
106235,25,Male,51223.0,119,5,80.4,388.28,Home,44,Low,37
106236,41,Female,54297.0,46,11,192.83,1816.82,Home,37,Medium,96
106237,32,Female,84070.0,68,10,276.5,2933.28,Fashion,30,Medium,31
106238,60,Female,40863.0,305,12,230.04,3191.19,Sports,36,Medium,55
106239,48,Female,86307.0,171,17,189.32,2729.01,Electronics,34,Medium,86
106240,26,Female,55262.0,358,15,92.29,1208.6,Electronics,29,Medium,71
106241,56,Female,43334.0,196,12,210.02,2348.06,Home,39,Low,1
106242,62,Male,78104.0,333,11,117.18,1366.47,Beauty,39,Medium,96
106243,19,Female,54977.0,20,13,38.27,502.25,Electronics,34,Medium,54
106244,25,Female,96486.0,111,14,87.02,1321.77,Fashion,31,Low,85
106245,24,Female,61623.0,146,10,128.99,1048.09,Home,31,Medium,34
106246,61,Male,61478.0,192,12,299.07,4034.51,Groceries,44,Low,103
106247,68,Female,48278.0,229,11,232.83,3060.53,Fashion,31,Low,116
106248,56,Female,57065.0,12,9,98.28,724.13,Fashion,35,Low,72
106249,59,Male,54547.0,217,6,233.47,1398.25,Electronics,36,High,27
106250,33,Female,86628.0,79,13,120.14,1711.7,Beauty,35,High,43
106251,52,Male,65792.0,36,20,190.22,3768.49,Electronics,28,High,87
106252,47,Male,74111.0,264,10,234.11,2428.13,Electronics,32,Low,16
106253,27,Female,61970.0,28,17,227.43,4517.28,Groceries,27,High,78
106254,55,Female,51781.0,86,11,59.21,661.69,Fashion,38,High,115
106255,35,Male,67420.0,188,11,251.15,2471.57,Sports,35,Low,25
106256,67,Female,91815.0,305,6,278.42,1829.97,Home,33,Medium,69
106257,22,Female,39032.0,254,13,85.36,1054.39,Electronics,46,Low,3
106258,46,Male,68390.0,80,10,112.24,1025.93,Electronics,31,Medium,68
106259,56,Male,89932.0,186,15,282.7,3813.75,Fashion,41,High,75
106260,51,Female,43705.0,5,9,295.43,2211.5,Groceries,36,Medium,72
106261,60,Male,78440.0,46,18,146.98,3103.77,Electronics,46,Low,59
106262,62,Female,78463.0,354,9,29.67,273.8,Groceries,35,Low,97
106263,40,Female,34114.0,102,7,281.21,2326.81,Groceries,34,Low,61
106264,22,Female,82209.0,2,11,27.11,341.37,Sports,42,High,86
106265,47,Female,48118.0,217,15,112.46,1369.92,Groceries,31,High,15
106266,23,Male,67177.0,25,14,45.11,567.7,Sports,37,Medium,61
106267,63,Female,80483.0,257,10,163.29,1512.3,Home,35,Medium,12
106268,61,Male,84002.0,223,11,30.52,334.35,Groceries,46,Medium,63
106269,21,Female,29283.0,324,12,83.11,1083.54,Home,32,Medium,24
106270,46,Female,95772.0,69,14,148.48,2229.03,Groceries,36,Medium,71
106271,40,Male,88359.0,197,7,40.77,341.02,Sports,41,Medium,24
106272,23,Female,81039.0,272,13,154.52,2348.9,Sports,37,Medium,78
106273,49,Male,67230.0,182,10,94.23,824.05,Home,36,Low,62
106274,59,Male,51286.0,18,5,94.74,541.89,Fashion,33,Low,13
106275,35,Female,38336.0,107,13,282.37,4174.35,Fashion,31,Low,10
106276,32,Female,27523.0,17,8,213.26,1757.12,Fashion,39,Medium,65
106277,57,Female,72891.0,125,10,280.25,2621.03,Groceries,35,Low,115
106278,49,Female,81029.0,82,11,181.19,1760.79,Fashion,37,Medium,5
106279,26,Male,58308.0,4,16,274.01,3879.91,Home,35,Low,98
106280,54,Female,50781.0,115,9,254.48,2141.75,Fashion,22,High,109
106281,27,Female,61398.0,351,8,299.4,2398.98,Home,32,High,47
106282,37,Female,47192.0,351,8,160.87,1330.11,Home,41,Medium,107
106283,23,Female,60432.0,137,7,214.92,1399.15,Beauty,35,Medium,117
106284,65,Female,46045.0,287,13,64.99,796.4,Groceries,24,Medium,8
106285,20,Male,72241.0,228,13,283.06,2963.72,Beauty,39,Low,51
106286,59,Female,84877.0,16,14,131.65,1476.04,Sports,32,Medium,78
106287,28,Male,70170.0,298,7,276.66,2252.04,Groceries,37,Low,108
106288,60,Female,58391.0,212,8,48.2,310.64,Groceries,44,Medium,37
106289,34,Female,79783.0,246,13,164.27,1736.7,Electronics,28,Medium,81
106290,49,Female,60378.0,286,11,20.39,197.88,Fashion,36,Low,43
106291,21,Male,79147.0,282,8,136.49,1198.23,Fashion,35,Medium,86
106292,21,Female,47277.0,177,6,43.29,278.33,Home,23,Medium,57
106293,34,Male,49865.0,31,12,145.77,1852.22,Sports,39,Low,44
106294,58,Male,40224.0,50,17,175.62,3075.05,Beauty,42,Low,65
106295,36,Female,50690.0,143,12,258.64,2733.35,Fashion,42,Low,49
106296,22,Male,79628.0,52,14,102.72,1379.37,Fashion,38,Low,39
106297,49,Female,42565.0,233,12,178.71,2125.73,Sports,32,Low,76
106298,39,Female,15000.0,166,17,38.61,678.02,Fashion,32,Low,30
106299,23,Male,51710.0,38,11,275.78,2667.64,Electronics,24,Medium,93
106300,52,Female,36525.0,20,12,146.48,1918.79,Fashion,26,High,80
106301,39,Female,49912.0,99,9,90.73,754.16,Electronics,30,Medium,108
106302,18,Male,102137.0,215,10,149.7,1592.94,Groceries,42,High,66
106303,37,Male,42221.0,44,8,154.82,1245.49,Groceries,30,High,51
106304,39,Male,72671.0,111,8,228.12,1892.28,Electronics,34,Medium,79
106305,65,Male,58396.0,89,11,292.88,3109.76,Beauty,29,Low,46
106306,28,Male,67450.0,319,12,72.12,846.42,Beauty,32,High,8
106307,30,Male,49815.0,118,12,35.26,485.44,Home,31,Medium,6
106308,59,Female,83227.0,239,15,203.6,3024.53,Electronics,38,Low,59
106309,20,Male,68537.0,72,8,267.68,2393.18,Home,31,Medium,118
106310,26,Male,69093.0,310,8,178.21,1365.82,Sports,49,Medium,102
106311,29,Female,61978.0,304,11,42.36,503.34,Sports,32,Medium,5
106312,40,Female,85119.0,163,10,138.1,1233.45,Electronics,41,Low,78
106313,31,Male,71203.0,251,8,203.33,1897.98,Home,31,Medium,68
106314,50,Male,67418.0,357,9,111.85,1194.8,Groceries,42,Medium,111
106315,35,Female,73053.0,195,16,256.57,4764.11,Electronics,26,High,3
106316,66,Male,24800.0,60,11,82.91,855.98,Electronics,41,Low,32
106317,58,Male,63755.0,98,12,122.06,1333.77,Home,44,High,88
106318,26,Female,58720.0,356,12,276.6,2897.58,Sports,46,Medium,115
106319,40,Male,83372.0,355,10,180.59,2075.34,Beauty,34,High,62
106320,27,Female,45979.0,73,9,21.75,165.89,Groceries,21,High,88
106321,36,Male,64022.0,222,4,88.33,373.44,Home,42,Medium,30
106322,64,Female,98477.0,119,15,230.93,3230.43,Home,37,Medium,49
106323,22,Female,59486.0,182,9,34.57,272.29,Groceries,32,High,12
106324,64,Female,33395.0,218,10,298.06,2604.43,Beauty,32,Medium,89
106325,69,Male,103479.0,256,15,271.41,4675.26,Beauty,35,Low,50
106326,40,Female,45689.0,88,10,82.67,945.69,Electronics,30,Medium,82
106327,47,Male,39204.0,361,14,270.74,3444.72,Electronics,32,Medium,18
106328,42,Female,39993.0,275,9,215.85,1580.36,Fashion,29,Medium,93
106329,45,Female,74553.0,336,9,139.1,1436.72,Groceries,33,Medium,47
106330,51,Female,85956.0,26,6,74.91,369.87,Home,40,Medium,63
106331,62,Male,95208.0,121,12,76.06,761.11,Fashion,46,Low,44
106332,65,Male,60306.0,289,12,186.34,2524.02,Fashion,32,Medium,21
106333,64,Female,40263.0,362,14,136.5,2153.48,Fashion,27,Medium,48
106334,42,Male,48601.0,30,7,186.66,1151.13,Electronics,33,Low,66
106335,27,Male,60672.0,202,16,112.47,1467.13,Sports,39,Low,32
106336,31,Male,59576.0,36,12,84.42,835.95,Fashion,35,Medium,94
106337,59,Female,86166.0,125,15,254.24,3742.5,Home,41,Medium,45
106338,63,Male,33648.0,223,12,277.61,3222.37,Beauty,40,Medium,51
106339,47,Female,37690.0,235,8,217.47,1518.66,Electronics,35,High,53
106340,58,Female,53804.0,124,11,65.24,835.06,Beauty,33,Medium,111
106341,42,Female,67384.0,171,14,45.85,655.36,Sports,37,Low,28
106342,31,Male,51147.0,181,8,170.94,1535.64,Sports,43,Medium,89
106343,52,Female,49518.0,215,13,174.1,1904.55,Fashion,31,Medium,103
106344,69,Male,83475.0,118,10,198.99,2366.75,Fashion,32,Low,62
106345,65,Male,69439.0,227,5,273.73,1538.22,Electronics,45,Low,29
106346,51,Female,40306.0,37,12,201.1,2208.39,Fashion,42,Medium,61
106347,27,Female,49806.0,317,12,276.52,2682.18,Electronics,41,High,8
106348,52,Female,70336.0,96,11,52.96,504.38,Sports,34,Medium,46
106349,28,Male,34780.0,120,8,218.59,1691.72,Home,32,Medium,31
106350,28,Male,70215.0,12,8,279.68,1792.62,Home,31,Medium,113
106351,38,Female,53124.0,122,10,149.59,1221.16,Groceries,37,Low,66
106352,38,Female,67256.0,35,17,290.91,4151.5,Beauty,29,High,62
106353,39,Male,62397.0,251,10,174.7,1963.43,Groceries,33,Low,18
106354,62,Male,37653.0,67,11,284.03,3182.9,Groceries,31,Medium,55
106355,24,Female,47268.0,38,8,229.59,1609.69,Home,30,Medium,85
106356,34,Male,88948.0,280,19,148.17,2550.0,Fashion,37,High,37
106357,19,Male,107426.0,230,12,29.6,375.4,Electronics,30,Low,102
106358,29,Male,25055.0,337,8,204.07,1514.11,Home,38,Low,86
106359,59,Male,80862.0,168,11,91.2,1076.29,Groceries,21,Medium,30
106360,35,Male,65912.0,328,16,100.82,1792.65,Groceries,30,Low,83
106361,28,Male,101646.0,246,11,25.54,259.21,Beauty,41,Medium,21
106362,33,Female,48830.0,79,20,176.14,3334.7,Fashion,31,Medium,78
106363,66,Male,77966.0,114,13,101.0,1076.7,Groceries,30,Low,13
106364,68,Female,53947.0,301,16,295.07,5325.04,Groceries,31,Medium,99
106365,35,Female,85628.0,217,10,229.72,2394.67,Electronics,33,Low,19
106366,52,Male,106226.0,200,7,120.1,971.27,Fashion,32,Medium,4
106367,43,Female,64261.0,352,7,102.45,627.91,Sports,27,Medium,110
106368,33,Female,37221.0,242,10,220.19,2607.58,Sports,32,Low,21
106369,23,Female,88277.0,13,9,91.18,888.48,Groceries,35,Medium,24
106370,61,Male,71310.0,207,8,145.44,1022.32,Groceries,37,Medium,106
106371,60,Female,67561.0,262,15,64.91,959.23,Electronics,48,Low,45
106372,64,Male,91665.0,97,14,91.15,1377.65,Sports,36,Low,13
106373,64,Female,37247.0,71,15,47.55,575.44,Fashion,36,High,22
106374,65,Female,45676.0,303,14,139.6,2173.52,Fashion,30,Low,87
106375,59,Female,71885.0,349,10,279.5,3295.51,Home,35,Low,49
106376,29,Female,45230.0,230,11,48.24,441.81,Beauty,39,Medium,48
106377,30,Male,53680.0,357,7,142.45,1155.94,Home,42,High,17
106378,21,Female,85495.0,300,13,103.53,1326.75,Fashion,36,Medium,20
106379,56,Female,68659.0,32,11,121.63,1346.28,Home,33,Medium,32
106380,19,Male,36423.0,250,11,236.02,2949.42,Beauty,36,Low,104
106381,43,Male,68161.0,254,9,141.81,1322.06,Beauty,36,Medium,50
106382,44,Male,84781.0,259,10,202.11,1900.99,Electronics,41,Medium,105
106383,44,Female,63431.0,182,14,292.22,4471.7,Groceries,31,Medium,62
106384,32,Male,77436.0,340,6,192.61,988.47,Fashion,33,Medium,15
106385,25,Male,49660.0,166,9,114.47,1098.75,Sports,38,Medium,42
106386,24,Male,65198.0,4,14,131.34,2040.75,Sports,39,Medium,11
106387,64,Male,28465.0,145,10,214.85,2006.5,Fashion,31,Medium,37
106388,63,Male,72595.0,165,10,214.41,2547.39,Home,32,Medium,104
106389,57,Male,67203.0,344,5,123.07,649.96,Home,34,Medium,68
106390,29,Female,34195.0,362,5,222.85,934.04,Fashion,36,High,38
106391,30,Male,90418.0,105,9,174.16,1859.79,Fashion,30,Medium,81
106392,60,Female,71423.0,36,9,294.52,2909.38,Fashion,34,Medium,61
106393,34,Male,46147.0,314,9,274.27,2661.6,Electronics,39,Medium,61
106394,34,Male,73123.0,169,16,250.68,3615.01,Sports,44,Medium,93
106395,53,Male,40311.0,8,18,29.61,527.26,Electronics,36,Medium,102
106396,38,Female,43077.0,86,11,126.52,1614.98,Beauty,31,Medium,15
106397,25,Male,40415.0,97,13,180.52,2166.67,Electronics,38,High,28
106398,22,Male,39838.0,315,7,166.05,1126.7,Groceries,33,High,87
106399,43,Male,68752.0,30,17,233.8,3587.87,Electronics,38,Medium,67
106400,33,Male,61890.0,101,9,274.54,2190.07,Beauty,37,Low,21
106401,53,Female,74964.0,67,11,240.4,2161.76,Sports,38,Medium,29
106402,45,Female,15000.0,349,8,81.66,715.18,Home,37,Medium,61
106403,46,Female,52169.0,63,19,155.97,2478.33,Sports,33,High,16
106404,64,Female,52452.0,32,10,130.21,1318.41,Fashion,31,Low,43
106405,29,Female,61053.0,87,7,234.54,1346.13,Beauty,32,Low,24
106406,54,Male,60535.0,211,9,270.63,2907.1,Fashion,36,Medium,118
106407,47,Male,64562.0,51,15,100.31,1630.71,Fashion,28,Low,96
106408,40,Male,61776.0,63,5,156.89,825.36,Electronics,29,Medium,31
106409,33,Female,50824.0,80,10,224.94,1967.23,Beauty,37,Medium,98
106410,31,Male,52009.0,343,17,33.99,584.31,Groceries,40,Low,85
106411,27,Female,58944.0,232,14,289.66,4061.01,Home,37,High,13
106412,24,Male,70093.0,101,16,243.99,3683.11,Electronics,34,Low,25
106413,62,Female,61702.0,129,9,171.97,1334.83,Fashion,36,Low,115
106414,69,Male,44296.0,19,8,238.02,1802.96,Sports,34,Medium,6
106415,54,Male,43237.0,357,9,254.18,2387.46,Fashion,31,Medium,86
106416,46,Male,70198.0,94,8,158.27,1259.75,Sports,33,Low,79
106417,20,Male,75148.0,81,17,143.22,2502.96,Home,28,Medium,43
106418,32,Female,81420.0,103,13,254.56,3404.61,Fashion,46,Medium,82
106419,53,Male,50181.0,154,11,260.71,2574.92,Beauty,45,High,95
106420,64,Male,22446.0,269,11,54.62,507.33,Beauty,30,Low,51
106421,63,Male,67633.0,118,12,274.2,3319.03,Home,43,Medium,75
106422,69,Female,45687.0,342,13,97.5,1466.43,Fashion,45,High,89
106423,36,Male,57933.0,279,13,206.81,3221.25,Fashion,32,Low,41
106424,30,Male,62965.0,363,12,218.61,2923.32,Sports,31,High,89
106425,59,Male,71073.0,225,12,98.32,1048.22,Groceries,30,Low,82
106426,38,Male,77864.0,268,17,105.17,1881.09,Beauty,50,High,35
106427,54,Male,83393.0,137,14,217.76,2730.2,Sports,28,Medium,105
106428,44,Female,86386.0,226,15,69.02,1066.96,Electronics,26,High,44
106429,69,Female,62081.0,334,11,260.36,2841.84,Home,38,Low,14
106430,46,Female,26227.0,229,11,82.41,863.56,Home,36,Low,109
106431,37,Male,47809.0,323,17,118.33,2125.58,Groceries,32,Medium,56
106432,42,Female,88163.0,108,12,94.66,1298.45,Fashion,30,Low,84
106433,23,Male,62975.0,300,6,88.68,497.49,Home,31,High,58
106434,53,Male,103567.0,7,11,294.08,3217.09,Groceries,43,High,43
106435,19,Male,52420.0,128,9,90.93,803.91,Electronics,49,Medium,59
106436,39,Male,106257.0,353,14,181.93,2291.53,Home,38,Medium,55
106437,49,Female,59970.0,267,16,228.71,3543.89,Electronics,32,High,37
106438,33,Female,51605.0,173,17,31.75,436.46,Beauty,35,Medium,34
106439,35,Female,45767.0,214,9,266.84,2418.31,Sports,42,Low,103
106440,22,Male,73197.0,247,5,62.81,341.79,Home,40,Medium,46
106441,53,Female,31739.0,106,9,184.66,1573.93,Home,27,Medium,48
106442,47,Female,49005.0,83,11,199.52,2411.18,Fashion,36,Medium,90
106443,62,Male,58948.0,292,13,196.28,2807.47,Electronics,41,Low,40
106444,36,Female,15000.0,203,9,225.36,2421.0,Sports,34,Medium,20
106445,40,Male,58051.0,41,8,280.75,2287.28,Groceries,31,Medium,42
106446,51,Female,94410.0,205,10,279.53,2688.03,Sports,25,Medium,72
106447,30,Female,68639.0,348,9,181.86,1728.09,Home,31,High,107
106448,60,Female,46839.0,49,7,123.58,908.86,Beauty,31,Medium,64
106449,46,Male,50442.0,143,10,110.02,1314.67,Electronics,38,Medium,23
106450,53,Female,66743.0,141,12,268.27,3486.69,Home,42,Medium,51
106451,39,Female,49785.0,53,6,258.88,1433.11,Groceries,29,Low,99
106452,69,Female,69371.0,107,16,102.83,1439.63,Groceries,30,Medium,12
106453,69,Female,49220.0,33,10,62.66,699.97,Home,34,Low,51
106454,64,Male,39514.0,200,13,261.12,2959.73,Beauty,34,High,3
106455,53,Male,83616.0,119,12,190.34,2400.52,Home,38,Medium,7
106456,26,Female,74181.0,288,9,107.68,826.59,Home,34,Medium,37
106457,56,Female,22231.0,229,12,190.98,2492.25,Electronics,33,Low,108
106458,68,Female,53263.0,118,9,38.54,386.11,Fashion,26,Medium,20
106459,36,Male,80859.0,176,9,73.24,788.5,Groceries,26,Low,88
106460,55,Female,56677.0,185,14,172.82,2859.07,Electronics,26,Low,58
106461,23,Female,48389.0,318,6,170.97,1113.55,Groceries,43,Low,89
106462,69,Male,54949.0,338,14,89.07,1136.01,Home,34,Low,19
106463,64,Male,62218.0,215,15,294.98,3617.14,Groceries,38,Medium,27
106464,32,Male,56407.0,221,9,135.48,1246.26,Beauty,36,Medium,77
106465,37,Female,58346.0,130,10,218.39,2416.25,Beauty,40,Medium,86
106466,26,Male,57001.0,333,11,92.37,817.17,Beauty,44,High,36
106467,49,Male,40528.0,272,7,138.85,981.59,Sports,35,Medium,60
106468,21,Female,39497.0,246,11,252.74,3205.93,Groceries,27,Medium,117
106469,67,Male,38201.0,123,16,257.61,4347.99,Beauty,27,Low,23
106470,35,Female,61830.0,8,10,57.87,621.24,Sports,28,Medium,84
106471,22,Female,71655.0,67,9,119.31,1062.77,Electronics,38,Medium,30
106472,37,Male,41174.0,115,15,76.88,1357.62,Electronics,28,Medium,83
106473,40,Female,29998.0,288,16,269.28,4092.45,Beauty,34,Medium,91
106474,28,Male,42574.0,105,10,231.08,2199.05,Sports,42,Medium,39
106475,54,Male,88048.0,25,11,177.73,1968.9,Groceries,29,Low,109
106476,39,Male,53738.0,53,15,202.02,3134.46,Beauty,36,Low,115
106477,21,Female,55718.0,247,8,275.96,2240.73,Electronics,35,Low,66
106478,46,Male,44046.0,337,10,104.92,1182.92,Groceries,45,Medium,104
106479,61,Female,71434.0,281,8,23.83,216.15,Fashion,33,High,34
106480,51,Female,57533.0,33,6,27.38,140.08,Beauty,28,Medium,9
106481,30,Female,45467.0,287,11,33.07,377.76,Fashion,41,Low,85
106482,59,Male,39382.0,36,10,55.97,668.04,Beauty,29,Medium,84
106483,26,Female,67557.0,343,7,179.84,1309.06,Sports,36,Medium,108
106484,59,Female,65280.0,239,9,294.7,2851.93,Sports,30,Medium,112
106485,48,Male,35234.0,217,12,137.58,1889.6,Groceries,31,Medium,72
106486,24,Male,84548.0,177,16,219.48,4026.64,Fashion,33,High,50
106487,21,Female,47162.0,44,10,241.81,1951.11,Fashion,38,Medium,85
106488,36,Female,15505.0,304,23,244.39,5035.11,Sports,44,High,80
106489,59,Male,90573.0,158,10,144.12,1650.39,Home,31,Low,1
106490,47,Female,57949.0,269,10,173.98,1856.09,Groceries,34,Low,2
106491,48,Female,68689.0,171,12,112.05,1415.44,Groceries,21,Low,69
106492,52,Female,93446.0,221,10,212.6,2432.1,Electronics,34,Medium,35
106493,38,Female,39948.0,230,11,127.2,1570.77,Sports,39,Low,74
106494,48,Male,69587.0,91,6,107.1,707.21,Electronics,18,High,45
106495,36,Female,83507.0,131,7,195.64,1121.52,Home,37,Medium,10
106496,48,Male,41310.0,226,13,115.55,1671.39,Electronics,36,Low,63
106497,49,Female,89213.0,225,19,134.24,2245.11,Home,29,Medium,26
106498,19,Male,31817.0,143,12,219.04,2130.13,Electronics,43,Medium,79
106499,69,Female,58093.0,66,7,258.93,1806.63,Sports,48,Medium,113
106500,27,Male,38493.0,28,17,141.74,2835.94,Home,34,Medium,103
106501,19,Female,73917.0,125,11,166.22,2111.06,Groceries,40,Low,103
106502,19,Male,40692.0,212,6,228.99,1638.87,Sports,32,Medium,3
106503,41,Female,47654.0,80,9,82.99,671.18,Sports,24,Low,79
106504,34,Female,42421.0,238,10,136.2,1468.45,Beauty,37,High,46
106505,49,Male,35961.0,132,18,247.21,3659.23,Fashion,34,High,39
106506,33,Male,44661.0,328,4,270.46,1213.15,Groceries,29,Medium,101
106507,33,Male,59093.0,300,17,200.57,3442.1,Electronics,41,Low,104
106508,63,Male,57996.0,119,6,130.15,935.92,Sports,32,Medium,80
106509,56,Male,55671.0,46,10,189.66,1699.35,Electronics,37,Low,50
106510,48,Female,46669.0,84,9,70.08,702.53,Sports,35,High,60
106511,60,Male,52879.0,282,7,28.2,171.42,Groceries,29,Medium,87
106512,41,Male,28288.0,352,8,40.89,299.27,Sports,31,High,19
106513,18,Female,46020.0,13,14,50.29,646.49,Electronics,39,Medium,10
106514,28,Male,55565.0,125,4,83.18,343.08,Electronics,41,Medium,4
106515,38,Male,65887.0,325,12,149.28,1694.71,Groceries,43,Medium,97
106516,21,Male,63445.0,172,13,85.05,1078.55,Electronics,29,Medium,39
106517,24,Female,35440.0,234,8,183.81,1483.31,Home,28,High,77
106518,43,Male,68556.0,181,13,299.52,3202.57,Sports,31,Low,75
106519,64,Female,62445.0,51,9,159.49,1530.36,Home,36,Low,43
106520,67,Female,88803.0,269,19,231.92,4669.58,Fashion,38,Low,72
106521,29,Male,30112.0,169,10,101.87,1208.1,Fashion,38,High,93
106522,48,Female,57270.0,316,11,289.61,2718.54,Beauty,36,Low,98
106523,34,Male,80626.0,288,10,89.75,729.12,Beauty,38,Medium,37
106524,50,Male,54071.0,274,11,187.06,1755.78,Sports,44,Medium,85
106525,28,Male,41731.0,349,7,295.33,2003.19,Electronics,31,Medium,104
106526,45,Male,43679.0,207,9,246.31,1963.13,Groceries,20,Low,115
106527,49,Male,75696.0,148,11,297.77,2903.79,Fashion,43,Medium,18
106528,18,Female,29038.0,300,12,126.33,1739.96,Electronics,36,High,29
106529,64,Female,53335.0,37,8,41.74,310.39,Beauty,30,Low,94
106530,45,Female,42479.0,161,8,88.18,681.96,Groceries,37,Medium,46
106531,59,Female,43981.0,275,11,288.13,3402.89,Sports,33,Low,50
106532,24,Male,68832.0,288,9,123.76,1042.53,Electronics,33,Low,17
106533,19,Male,52094.0,106,11,54.94,617.48,Home,36,Low,23
